reference_id;reference_date;user-reference_id;shop-reference_id;total_amount;total_discount;channel
4999;2024-11-06;527;1;263.06;40.55;e-commerce
5000;2024-08-06;370;2;46.13;19.14;e-commerce
5001;2022-04-19;412;3;51.9;14.26;retail
5002;2022-12-20;999;3;296.52;24.95;retail
5003;2024-09-06;28;2;377.69;1.64;mobile
5004;2024-02-16;565;1;359.49;45.21;mobile
5005;2023-11-16;368;1;491.95;44.46;mobile
5006;2023-07-24;932;1;263.63;21.72;e-commerce
5007;2023-06-11;394;2;229.75;35.34;retail
5008;2024-05-16;520;2;231.11;10.8;e-commerce
5009;2024-12-23;441;2;145.81;18.9;e-commerce
5010;2024-02-07;724;2;363.53;33.39;e-commerce
5011;2022-07-20;488;2;201.4;6.4;mobile
5012;2024-02-08;845;2;240.84;4.29;e-commerce
5013;2022-11-14;745;3;470.94;10.88;retail
5014;2025-01-02;106;2;296.45;46.55;e-commerce
5015;2022-12-21;885;3;275.2;23.12;e-commerce
5016;2022-12-12;333;1;254.78;25.32;retail
5017;2023-10-01;735;1;420.29;37.63;retail
5018;2024-08-17;981;2;43.39;12.67;retail
5019;2022-07-30;982;2;83.01;8.78;e-commerce
5020;2024-04-12;986;1;422.68;45.9;mobile
5021;2022-12-29;246;3;348.49;20.63;e-commerce
5022;2024-10-28;966;3;235.21;31.65;mobile
5023;2024-12-07;778;1;414.46;25.62;retail
5024;2023-01-18;25;2;370.17;28.24;retail
5025;2022-12-11;483;1;497.08;13.03;e-commerce
5026;2025-01-01;452;1;376.75;38.33;retail
5027;2022-05-12;567;1;456.4;12.59;e-commerce
5028;2022-06-16;181;2;316.3;42.52;mobile
5029;2024-08-10;878;1;172.41;45.03;retail
5030;2025-03-30;687;1;107.02;48.57;mobile
5031;2023-11-29;937;2;252.93;10.54;retail
5032;2022-07-23;113;3;31.74;13.91;retail
5033;2025-03-12;225;3;72.77;18.39;e-commerce
5034;2022-11-08;111;2;298.67;24.01;retail
5035;2022-11-01;13;2;475.29;42.38;mobile
5036;2023-07-09;931;3;472.53;23.84;mobile
5037;2023-02-21;242;3;81.94;1.41;e-commerce
5038;2022-09-09;456;3;383.02;26.88;retail
5039;2023-04-06;12;1;499.3;8.73;e-commerce
5040;2023-07-09;8;3;263.14;27.85;e-commerce
5041;2022-04-10;132;3;414.61;24.3;mobile
5042;2024-05-16;882;3;450.35;36.22;e-commerce
5043;2024-02-08;256;2;19.86;8.02;e-commerce
5044;2023-12-26;883;3;276.04;8.59;mobile
5045;2024-01-19;145;3;280.42;49.73;retail
5046;2024-07-19;927;3;48.63;32.88;retail
5047;2023-06-14;397;3;32.53;29.52;retail
5048;2022-10-11;350;2;234.61;14.01;mobile
5049;2022-09-10;761;1;240.21;46.67;retail
5050;2023-04-25;828;3;124.94;35.17;e-commerce
5051;2025-01-10;622;3;114.95;21.91;e-commerce
5052;2023-08-06;81;1;214.42;15.56;e-commerce
5053;2022-05-31;725;3;465.31;25.84;e-commerce
5054;2023-05-22;158;1;433.09;49.09;retail
5055;2023-09-07;960;1;476.01;22.5;e-commerce
5056;2022-03-07;779;1;47.94;11.9;mobile
5057;2024-09-09;857;1;308.33;24.82;e-commerce
5058;2024-12-02;218;3;461.36;26.09;retail
5059;2022-10-25;890;1;470.39;25.19;retail
5060;2023-11-06;620;1;16.31;5.63;mobile
5061;2024-03-03;451;3;203.25;32.88;retail
5062;2022-10-15;337;2;56.75;26.7;retail
5063;2022-10-20;320;2;308.95;29.24;mobile
5064;2023-10-11;293;3;399.4;39.19;retail
5065;2025-03-10;156;3;413.64;3.35;e-commerce
5066;2022-03-11;578;1;149.17;36.21;mobile
5067;2023-07-23;954;3;12.85;36.0;mobile
5068;2024-07-30;954;2;183.45;7.76;e-commerce
5069;2024-06-26;977;2;134.87;32.25;retail
5070;2023-04-11;994;2;476.02;12.79;e-commerce
5071;2022-05-31;184;1;90.39;16.26;mobile
5072;2023-03-15;6;3;98.6;35.41;e-commerce
5073;2022-11-17;366;3;44.74;42.04;e-commerce
5074;2024-06-19;568;3;315.39;33.47;retail
5075;2024-04-20;957;3;487.92;28.91;e-commerce
5076;2022-06-22;2;1;389.46;35.56;retail
5077;2025-01-15;822;2;86.73;30.17;e-commerce
5078;2023-01-13;145;1;296.68;17.65;mobile
5079;2023-11-29;836;3;469.04;11.09;mobile
5080;2024-12-13;263;3;92.99;30.76;retail
5081;2023-03-07;396;3;235.71;38.62;mobile
5082;2023-02-03;273;3;102.38;10.76;mobile
5083;2023-06-18;931;3;316.4;35.52;e-commerce
5084;2023-01-17;853;3;218.27;13.21;e-commerce
5085;2022-11-01;699;3;219.41;46.95;mobile
5086;2023-02-27;678;2;481.79;46.58;retail
5087;2024-04-24;78;2;111.78;12.43;e-commerce
5088;2023-03-30;748;2;267.6;26.15;retail
5089;2024-04-09;530;1;406.02;35.53;e-commerce
5090;2022-09-05;3;1;198.62;11.81;mobile
5091;2023-04-09;369;3;405.99;20.14;e-commerce
5092;2025-02-24;15;2;296.52;44.62;e-commerce
5093;2024-03-12;368;1;355.61;34.73;retail
5094;2022-07-28;902;3;273.41;38.23;mobile
5095;2023-09-06;894;2;272.01;8.29;mobile
5096;2022-04-25;322;1;221.52;43.03;mobile
5097;2023-07-10;201;2;422.98;9.3;retail
5098;2024-05-03;656;2;266.52;15.66;e-commerce
5099;2024-02-23;647;1;199.2;36.02;retail
5100;2022-04-11;465;3;394.32;26.66;retail
5101;2024-01-21;672;3;282.29;19.73;e-commerce
5102;2023-07-15;11;3;302.31;35.29;mobile
5103;2022-10-09;489;1;179.39;33.08;e-commerce
5104;2022-09-10;37;2;184.5;34.08;retail
5105;2024-08-03;679;3;74.55;13.41;e-commerce
5106;2024-02-15;959;2;367.98;42.59;mobile
5107;2023-10-16;88;1;340.34;6.55;e-commerce
5108;2024-07-01;198;3;69.71;32.7;e-commerce
5109;2024-11-16;728;1;26.12;4.35;e-commerce
5110;2024-10-19;244;1;415.0;26.37;e-commerce
5111;2024-12-06;501;1;337.08;10.76;mobile
5112;2022-06-11;30;3;111.23;42.28;e-commerce
5113;2024-05-17;224;1;69.29;44.91;retail
5114;2022-02-19;619;2;355.9;41.38;retail
5115;2022-04-21;692;1;440.09;25.14;e-commerce
5116;2022-11-11;175;1;171.21;36.59;retail
5117;2022-09-27;128;2;83.37;0.24;retail
5118;2022-01-12;413;1;488.67;17.18;mobile
5119;2024-08-24;588;3;16.2;39.18;e-commerce
5120;2023-03-06;291;1;484.84;31.0;retail
5121;2024-04-28;442;1;498.16;0.19;mobile
5122;2023-01-30;65;2;112.49;40.23;mobile
5123;2023-02-19;630;2;389.74;39.11;retail
5124;2023-02-24;947;2;208.52;0.65;mobile
5125;2022-10-21;355;3;141.06;9.69;e-commerce
5126;2022-10-04;623;3;411.65;8.83;retail
5127;2023-02-22;748;3;65.75;17.52;mobile
5128;2023-08-21;586;3;261.32;35.09;mobile
5129;2024-07-31;181;3;79.19;18.62;e-commerce
5130;2024-05-07;196;1;243.28;27.23;retail
5131;2022-01-16;269;2;489.93;39.71;retail
5132;2024-02-19;311;3;108.18;47.57;e-commerce
5133;2022-01-12;849;2;423.34;10.25;mobile
5134;2022-01-18;110;3;91.64;19.38;retail
5135;2023-03-16;580;3;241.36;31.2;retail
5136;2024-07-06;361;1;394.42;48.3;e-commerce
5137;2022-04-11;495;2;410.17;33.56;retail
5138;2023-06-11;688;3;57.44;28.59;retail
5139;2024-10-03;382;1;382.49;11.53;mobile
5140;2022-01-27;362;3;117.92;16.89;mobile
5141;2024-08-04;263;1;94.55;18.03;e-commerce
5142;2022-06-23;308;2;274.27;15.37;retail
5143;2025-01-18;845;2;492.17;24.07;mobile
5144;2024-07-08;886;2;214.29;9.54;mobile
5145;2024-11-30;962;3;121.64;27.08;e-commerce
5146;2024-03-27;76;3;153.2;32.43;e-commerce
5147;2022-06-11;183;1;319.1;30.84;mobile
5148;2024-01-22;143;3;285.86;8.32;mobile
5149;2022-06-21;229;3;100.28;27.85;e-commerce
5150;2023-03-11;816;3;71.85;3.45;e-commerce
5151;2024-10-30;500;2;10.6;1.09;retail
5152;2023-10-04;968;2;266.8;41.64;e-commerce
5153;2022-05-29;831;2;366.99;13.84;mobile
5154;2023-10-14;753;2;272.3;15.4;e-commerce
5155;2025-02-16;343;2;49.03;36.95;retail
5156;2023-11-03;823;1;444.66;32.57;mobile
5157;2024-01-13;749;3;24.36;40.29;mobile
5158;2025-03-11;867;3;304.79;38.37;retail
5159;2025-02-19;673;3;403.51;17.46;mobile
5160;2023-04-26;435;1;348.47;15.17;e-commerce
5161;2025-01-05;520;1;346.91;39.05;mobile
5162;2023-04-09;282;3;442.24;36.43;mobile
5163;2023-04-24;382;2;157.37;0.84;retail
5164;2024-06-28;868;1;187.53;17.91;e-commerce
5165;2022-04-28;792;3;431.8;16.28;e-commerce
5166;2023-11-06;392;2;75.87;43.48;mobile
5167;2025-03-11;776;3;346.46;46.83;e-commerce
5168;2022-06-29;765;2;80.2;2.48;retail
5169;2023-06-06;801;1;181.86;21.68;e-commerce
5170;2022-10-06;337;1;498.29;17.58;mobile
5171;2023-03-06;927;3;347.77;40.04;mobile
5172;2024-08-21;46;3;201.88;46.03;mobile
5173;2024-10-01;386;1;160.67;0.59;retail
5174;2024-10-01;209;2;419.93;26.26;mobile
5175;2022-11-02;604;1;482.3;1.75;retail
5176;2024-06-19;741;3;114.65;13.91;mobile
5177;2023-06-18;688;2;442.52;22.67;retail
5178;2024-11-19;199;2;109.12;38.53;retail
5179;2025-03-10;925;3;179.19;38.31;e-commerce
5180;2025-01-10;52;1;484.5;32.28;e-commerce
5181;2022-03-05;788;2;330.93;48.43;e-commerce
5182;2024-03-12;535;1;259.28;34.22;e-commerce
5183;2022-12-04;405;3;445.46;40.43;mobile
5184;2024-08-16;986;2;479.55;19.57;mobile
5185;2023-02-07;799;1;60.07;32.78;retail
5186;2024-10-06;191;2;174.05;48.93;e-commerce
5187;2023-07-27;23;3;436.93;49.19;retail
5188;2023-10-06;993;3;370.14;26.66;mobile
5189;2024-08-19;986;2;88.49;14.49;e-commerce
5190;2023-09-16;831;2;76.65;12.02;mobile
5191;2024-02-25;974;3;433.53;12.36;retail
5192;2023-10-08;476;2;266.94;39.28;mobile
5193;2023-10-06;854;3;434.68;24.96;mobile
5194;2025-01-30;22;2;173.3;16.38;retail
5195;2024-10-13;723;3;244.19;5.02;retail
5196;2023-01-06;528;2;260.23;46.25;e-commerce
5197;2023-03-15;400;3;447.55;3.17;mobile
5198;2023-09-15;238;2;257.63;34.12;retail
5199;2022-02-01;84;1;42.78;39.95;retail
5200;2025-02-24;438;3;263.71;29.43;e-commerce
5201;2023-02-01;417;3;450.67;46.93;e-commerce
5202;2022-10-05;759;2;44.91;10.01;e-commerce
5203;2024-04-02;979;3;228.88;40.32;retail
5204;2023-12-22;760;2;159.57;11.64;mobile
5205;2024-09-25;57;2;56.01;42.84;retail
5206;2024-05-08;113;1;60.78;13.62;e-commerce
5207;2024-01-08;606;3;499.53;11.62;retail
5208;2022-10-06;14;1;466.13;0.67;e-commerce
5209;2023-08-22;20;3;212.77;44.99;e-commerce
5210;2023-06-16;714;3;335.2;5.27;e-commerce
5211;2024-06-13;995;1;80.34;23.1;retail
5212;2023-05-23;432;1;66.91;8.21;mobile
5213;2024-05-04;919;3;209.1;36.91;e-commerce
5214;2024-10-03;100;3;119.57;19.95;mobile
5215;2022-11-10;406;3;61.14;7.87;retail
5216;2024-05-06;768;1;489.53;24.1;mobile
5217;2023-06-28;302;3;439.33;19.13;e-commerce
5218;2022-05-19;693;3;400.75;22.36;mobile
5219;2022-12-04;848;3;417.49;1.44;e-commerce
5220;2023-01-18;967;3;121.49;3.96;e-commerce
5221;2022-06-25;19;3;82.99;2.49;mobile
5222;2025-02-23;329;3;328.01;11.49;e-commerce
5223;2023-08-24;850;1;33.78;19.06;e-commerce
5224;2022-11-23;472;2;333.82;23.4;mobile
5225;2022-02-21;94;3;135.66;21.84;retail
5226;2024-06-28;498;3;435.15;28.6;retail
5227;2024-10-01;605;3;136.29;33.72;e-commerce
5228;2023-07-08;507;2;362.89;11.05;mobile
5229;2022-10-09;49;3;438.73;43.41;e-commerce
5230;2022-09-06;497;1;86.88;27.92;retail
5231;2022-12-21;205;1;348.16;26.4;retail
5232;2022-12-14;964;2;451.86;34.67;retail
5233;2022-06-02;631;2;89.59;38.32;retail
5234;2025-03-18;600;1;325.61;23.39;retail
5235;2023-08-03;112;1;51.53;29.06;retail
5236;2022-08-11;817;3;377.21;8.75;mobile
5237;2022-12-31;374;3;313.26;44.48;retail
5238;2022-01-15;661;2;43.66;12.28;e-commerce
5239;2024-04-24;495;1;195.88;8.67;mobile
5240;2022-04-17;921;2;85.0;19.97;mobile
5241;2023-02-05;522;2;286.61;5.73;mobile
5242;2023-06-08;365;1;497.22;24.79;retail
5243;2024-01-01;581;3;332.62;6.84;mobile
5244;2024-09-13;742;1;428.99;25.72;retail
5245;2023-03-06;153;1;38.8;49.66;retail
5246;2022-08-28;399;1;355.56;26.65;e-commerce
5247;2024-11-29;252;1;102.4;42.99;mobile
5248;2024-07-15;655;1;124.73;18.9;retail
5249;2024-06-29;186;2;333.63;8.29;mobile
5250;2024-03-08;716;3;297.26;37.46;retail
5251;2023-07-20;375;3;129.66;25.0;retail
5252;2023-12-01;29;1;19.9;45.13;retail
5253;2022-06-26;989;3;21.3;12.01;retail
5254;2022-10-23;105;1;153.26;2.17;e-commerce
5255;2024-03-31;753;2;452.16;21.66;e-commerce
5256;2024-01-19;876;2;372.39;23.36;mobile
5257;2025-01-02;25;3;246.4;41.42;mobile
5258;2023-01-22;716;2;241.94;15.57;retail
5259;2025-03-21;70;2;85.01;29.03;e-commerce
5260;2022-01-07;301;2;437.22;7.24;mobile
5261;2022-01-05;415;1;242.62;18.52;mobile
5262;2022-10-08;81;1;114.84;23.05;e-commerce
5263;2022-04-10;9;1;107.65;47.05;retail
5264;2022-11-06;373;1;443.96;38.55;e-commerce
5265;2023-01-02;935;2;64.76;44.05;mobile
5266;2022-12-15;79;1;206.87;37.39;e-commerce
5267;2024-02-29;773;2;289.5;31.81;mobile
5268;2025-02-01;398;1;369.63;46.39;e-commerce
5269;2022-08-09;224;2;15.72;30.25;retail
5270;2024-04-18;888;1;216.65;36.4;mobile
5271;2023-01-26;784;3;491.08;42.42;mobile
5272;2023-02-22;590;2;292.12;38.67;mobile
5273;2024-08-28;575;3;348.32;20.09;e-commerce
5274;2024-07-24;81;1;253.09;37.09;retail
5275;2023-11-21;227;1;493.37;5.83;e-commerce
5276;2024-01-26;783;1;142.42;8.53;retail
5277;2024-01-04;732;1;462.39;27.58;retail
5278;2022-03-06;468;2;448.49;6.51;retail
5279;2024-07-26;687;3;421.66;48.81;retail
5280;2022-05-18;935;3;20.97;34.35;retail
5281;2023-05-29;761;3;430.4;30.3;mobile
5282;2022-10-10;800;2;488.14;11.72;retail
5283;2024-07-17;792;1;242.21;4.33;retail
5284;2022-03-19;307;1;57.83;40.47;e-commerce
5285;2022-09-12;986;3;205.08;2.09;e-commerce
5286;2023-10-28;376;3;493.55;2.46;e-commerce
5287;2023-05-11;643;1;311.59;28.96;retail
5288;2024-05-25;691;1;99.97;18.51;retail
5289;2024-03-02;866;3;116.84;10.95;e-commerce
5290;2024-09-09;359;2;273.25;31.66;e-commerce
5291;2022-02-26;675;1;100.5;33.81;e-commerce
5292;2025-02-07;132;2;438.67;16.9;e-commerce
5293;2023-11-05;290;2;398.63;0.57;e-commerce
5294;2022-04-29;139;2;222.54;36.58;retail
5295;2023-02-17;773;1;30.36;39.18;mobile
5296;2024-01-04;846;1;422.19;11.0;retail
5297;2025-01-22;581;3;462.52;38.12;e-commerce
5298;2023-02-23;631;1;358.78;24.76;e-commerce
5299;2022-06-08;500;2;102.55;13.79;retail
5300;2022-08-02;746;1;174.54;37.08;retail
5301;2023-12-02;47;2;402.16;12.04;mobile
5302;2023-12-04;351;3;436.37;23.1;e-commerce
5303;2023-08-14;352;3;186.34;40.67;mobile
5304;2022-02-22;201;1;450.36;41.86;e-commerce
5305;2024-08-16;748;3;342.52;6.62;retail
5306;2022-09-18;632;1;471.95;41.43;mobile
5307;2022-12-19;600;1;373.08;10.54;mobile
5308;2023-10-10;606;1;363.43;14.22;e-commerce
5309;2024-04-30;555;1;156.29;15.57;mobile
5310;2022-12-11;312;1;220.81;41.71;e-commerce
5311;2024-11-09;324;2;195.34;36.78;e-commerce
5312;2022-08-12;780;3;439.05;17.02;e-commerce
5313;2024-10-28;973;3;297.86;49.74;e-commerce
5314;2023-03-31;825;2;376.94;43.74;mobile
5315;2023-11-02;802;2;453.01;13.05;e-commerce
5316;2024-09-09;231;1;239.21;25.16;retail
5317;2024-02-19;821;3;469.63;32.17;mobile
5318;2024-07-16;376;2;232.35;7.6;mobile
5319;2023-04-02;594;3;111.91;45.49;retail
5320;2024-05-30;667;2;148.41;10.57;retail
5321;2024-04-11;114;3;184.84;20.92;e-commerce
5322;2023-02-26;373;3;249.89;45.64;mobile
5323;2022-03-19;383;3;300.49;6.45;mobile
5324;2023-12-01;512;2;71.48;16.6;mobile
5325;2024-06-12;860;3;60.78;48.99;e-commerce
5326;2023-05-22;8;2;369.43;42.4;mobile
5327;2022-10-03;54;2;176.34;32.19;e-commerce
5328;2024-12-07;446;1;462.24;38.86;e-commerce
5329;2022-12-24;808;3;282.78;29.24;e-commerce
5330;2023-05-04;678;3;279.96;8.31;e-commerce
5331;2024-06-30;837;1;253.38;32.07;retail
5332;2024-04-28;378;1;110.73;40.5;e-commerce
5333;2024-12-05;139;1;87.67;47.3;retail
5334;2023-09-15;899;1;331.91;32.92;e-commerce
5335;2023-01-03;190;3;389.56;29.22;retail
5336;2023-07-25;496;2;175.06;24.44;retail
5337;2024-08-10;874;1;496.95;9.11;e-commerce
5338;2023-06-25;157;2;362.56;24.03;e-commerce
5339;2025-01-26;387;1;397.91;16.44;retail
5340;2022-01-21;999;1;83.94;41.72;retail
5341;2023-09-25;850;1;426.59;3.12;retail
5342;2022-12-15;879;2;182.43;20.47;e-commerce
5343;2024-07-19;622;3;318.55;12.27;retail
5344;2023-07-11;779;2;479.25;4.48;e-commerce
5345;2023-12-24;697;3;472.81;16.16;e-commerce
5346;2025-01-03;39;3;449.43;40.02;e-commerce
5347;2024-11-03;186;2;381.42;26.05;retail
5348;2022-10-22;521;3;135.33;42.54;mobile
5349;2023-02-25;244;2;58.69;14.54;retail
5350;2023-05-05;106;2;279.77;0.52;retail
5351;2023-05-20;408;1;327.88;49.56;retail
5352;2024-07-28;850;2;276.32;4.36;retail
5353;2024-11-18;666;3;330.57;12.83;mobile
5354;2024-03-30;458;2;411.47;44.35;mobile
5355;2023-03-17;884;2;391.5;23.22;mobile
5356;2022-10-17;119;3;51.93;24.04;e-commerce
5357;2024-06-20;126;3;368.09;35.77;mobile
5358;2025-01-23;688;3;249.28;12.13;mobile
5359;2023-09-19;622;1;108.89;24.3;e-commerce
5360;2024-07-30;306;2;471.83;45.0;retail
5361;2024-09-25;470;1;169.44;33.62;mobile
5362;2023-06-12;140;3;225.26;5.8;retail
5363;2022-03-01;491;2;119.82;29.42;mobile
5364;2023-02-24;111;1;397.16;17.21;e-commerce
5365;2024-01-12;113;3;254.85;26.08;mobile
5366;2024-04-21;356;2;331.62;35.76;retail
5367;2022-11-04;12;2;355.84;21.27;mobile
5368;2023-01-23;623;1;162.44;33.66;retail
5369;2023-03-16;660;3;81.91;12.42;e-commerce
5370;2024-11-22;153;1;193.24;45.24;retail
5371;2025-03-24;729;3;108.18;29.49;mobile
5372;2023-05-11;949;3;428.36;10.21;e-commerce
5373;2022-04-02;891;3;358.4;38.59;retail
5374;2022-02-16;131;3;465.4;4.09;retail
5375;2024-04-08;424;3;457.75;36.38;retail
5376;2023-05-27;596;2;390.4;19.09;e-commerce
5377;2022-06-10;902;3;70.21;29.63;mobile
5378;2024-11-07;682;2;308.2;15.59;retail
5379;2022-07-09;682;3;123.77;19.49;mobile
5380;2022-02-07;991;1;56.67;29.13;retail
5381;2022-07-14;870;1;350.26;14.27;mobile
5382;2025-01-05;274;2;432.68;27.11;retail
5383;2024-07-03;591;1;233.23;14.53;retail
5384;2023-12-12;632;1;319.24;27.21;e-commerce
5385;2024-09-03;975;1;488.81;17.58;mobile
5386;2023-11-01;636;1;290.33;30.67;e-commerce
5387;2024-07-16;130;3;408.7;6.35;mobile
5388;2022-02-08;714;1;357.02;29.23;mobile
5389;2023-12-30;136;3;351.95;38.76;mobile
5390;2023-12-20;215;3;349.41;39.18;retail
5391;2023-03-07;804;1;153.51;6.36;mobile
5392;2025-02-18;660;3;297.66;8.89;mobile
5393;2024-08-07;635;2;24.06;13.27;mobile
5394;2023-08-15;418;2;75.53;8.16;mobile
5395;2023-11-05;229;1;96.53;48.46;mobile
5396;2022-04-28;985;1;416.02;39.84;retail
5397;2022-10-06;876;1;311.92;12.04;retail
5398;2024-11-04;685;2;11.42;25.45;e-commerce
5399;2024-11-17;924;1;207.17;30.11;mobile
5400;2023-04-03;459;1;73.35;16.99;mobile
5401;2023-10-01;700;2;86.93;41.05;e-commerce
5402;2024-09-09;334;1;83.91;42.0;retail
5403;2023-09-04;607;2;435.19;48.74;e-commerce
5404;2022-09-25;741;1;33.84;29.44;mobile
5405;2024-05-23;336;3;39.43;19.13;mobile
5406;2023-03-30;65;1;62.28;34.86;retail
5407;2025-01-21;126;1;413.29;37.87;retail
5408;2024-03-08;866;3;316.7;9.09;mobile
5409;2024-08-18;134;3;35.92;46.22;retail
5410;2023-12-05;493;3;27.3;42.24;retail
5411;2025-01-06;598;3;427.11;4.74;retail
5412;2023-01-30;258;1;433.89;21.95;retail
5413;2024-09-02;523;2;200.41;18.48;e-commerce
5414;2023-12-08;782;1;380.19;22.85;retail
5415;2022-03-21;942;3;23.61;45.03;mobile
5416;2023-03-02;143;1;335.0;30.66;retail
5417;2025-01-15;214;3;399.31;29.34;e-commerce
5418;2022-12-30;882;2;450.01;6.63;retail
5419;2024-07-12;943;1;165.27;4.76;mobile
5420;2024-05-21;561;2;13.08;24.6;retail
5421;2024-10-28;958;1;226.39;39.25;mobile
5422;2022-05-02;609;2;433.33;22.51;mobile
5423;2023-10-28;759;1;373.0;29.65;mobile
5424;2022-01-11;701;1;187.83;34.69;retail
5425;2022-05-20;530;1;244.89;0.77;mobile
5426;2022-05-29;872;2;26.67;43.25;e-commerce
5427;2023-05-10;27;1;102.86;6.43;e-commerce
5428;2023-05-15;514;3;271.26;13.05;retail
5429;2023-08-17;253;3;318.21;22.93;mobile
5430;2023-12-09;781;2;331.93;15.86;e-commerce
5431;2022-02-15;234;3;317.02;12.94;retail
5432;2022-01-28;639;3;62.72;32.58;e-commerce
5433;2024-06-06;919;2;170.32;28.96;mobile
5434;2022-01-14;989;2;419.45;42.0;e-commerce
5435;2023-02-14;736;2;190.24;36.22;mobile
5436;2023-03-14;589;1;301.34;26.59;retail
5437;2023-01-20;910;2;137.01;37.08;e-commerce
5438;2024-04-30;104;3;195.76;36.52;retail
5439;2024-07-31;616;1;126.54;36.51;mobile
5440;2023-05-17;855;3;120.12;28.31;mobile
5441;2025-02-07;909;1;494.96;27.03;e-commerce
5442;2024-01-11;738;1;289.35;18.17;retail
5443;2023-01-29;82;2;97.53;22.62;mobile
5444;2023-02-16;136;1;350.15;18.16;retail
5445;2023-11-25;831;3;40.37;16.7;e-commerce
5446;2022-11-13;801;3;171.9;46.16;e-commerce
5447;2025-03-12;647;1;190.81;48.57;retail
5448;2024-06-05;999;3;179.46;11.83;e-commerce
5449;2023-11-16;566;2;154.38;47.04;e-commerce
5450;2023-03-03;592;2;224.05;42.4;mobile
5451;2024-05-29;251;3;296.03;4.53;mobile
5452;2022-11-27;894;3;345.63;31.03;e-commerce
5453;2023-09-22;122;3;340.71;7.13;e-commerce
5454;2024-11-27;201;1;199.89;21.82;retail
5455;2022-01-20;972;2;70.63;34.45;retail
5456;2023-02-13;379;3;312.9;11.22;retail
5457;2024-07-12;126;1;298.89;32.72;retail
5458;2024-01-10;752;1;49.67;13.85;mobile
5459;2022-03-18;53;3;477.12;3.69;e-commerce
5460;2022-05-03;890;1;94.28;2.61;retail
5461;2022-06-21;317;2;317.17;3.15;retail
5462;2022-12-21;619;1;317.07;40.44;retail
5463;2022-01-05;9;1;255.88;39.34;e-commerce
5464;2024-04-28;852;1;231.98;46.48;retail
5465;2024-11-24;215;1;444.57;19.46;retail
5466;2024-11-01;537;3;255.69;36.61;retail
5467;2024-06-28;367;3;154.43;29.14;mobile
5468;2022-02-06;575;3;309.41;48.63;e-commerce
5469;2023-03-05;694;3;287.3;48.23;mobile
5470;2022-07-14;26;1;445.37;20.6;e-commerce
5471;2023-07-09;311;3;248.75;23.88;retail
5472;2024-07-13;667;1;335.43;17.39;retail
5473;2022-11-20;378;2;451.88;21.63;mobile
5474;2025-02-26;268;2;250.36;14.69;mobile
5475;2025-02-01;100;2;301.27;44.68;e-commerce
5476;2023-07-14;908;1;58.71;44.34;mobile
5477;2022-06-10;522;1;140.9;30.7;retail
5478;2023-02-18;141;1;89.0;10.28;mobile
5479;2024-09-21;116;3;278.5;47.79;retail
5480;2023-04-14;83;3;460.63;28.66;e-commerce
5481;2024-01-23;720;2;345.92;43.77;retail
5482;2023-10-26;632;2;481.61;30.21;retail
5483;2022-02-18;195;3;270.84;10.1;e-commerce
5484;2022-12-21;777;1;143.62;49.47;mobile
5485;2022-11-19;162;1;431.3;26.35;e-commerce
5486;2022-09-14;377;3;47.62;4.73;retail
5487;2024-05-15;355;1;48.9;38.2;retail
5488;2024-09-28;182;1;135.93;21.89;retail
5489;2023-03-21;596;3;392.86;0.98;retail
5490;2024-03-08;84;1;398.75;12.64;mobile
5491;2024-08-13;759;3;114.69;9.08;e-commerce
5492;2023-03-31;78;1;149.9;39.14;mobile
5493;2022-07-14;948;1;245.37;32.81;mobile
5494;2023-05-26;826;1;362.34;38.28;mobile
5495;2023-05-26;258;3;326.55;26.56;mobile
5496;2024-07-02;414;3;206.76;34.97;e-commerce
5497;2024-08-25;610;2;428.13;42.23;e-commerce
5498;2023-08-04;668;1;344.68;35.2;e-commerce
5499;2024-05-23;701;2;152.75;38.99;retail
5500;2024-01-05;623;3;123.25;5.9;e-commerce
5501;2022-01-18;476;1;352.67;21.52;retail
5502;2022-08-08;929;2;172.23;42.06;e-commerce
5503;2024-12-17;239;2;492.37;40.37;e-commerce
5504;2022-04-18;424;3;489.34;13.83;e-commerce
5505;2025-03-14;675;1;163.3;7.37;e-commerce
5506;2023-10-14;398;1;239.14;25.74;mobile
5507;2022-08-31;379;3;200.84;5.5;e-commerce
5508;2023-01-14;453;3;375.44;11.62;mobile
5509;2022-02-10;325;1;343.52;33.98;retail
5510;2024-10-27;742;3;439.1;38.77;e-commerce
5511;2022-11-09;514;3;99.48;3.58;retail
5512;2022-03-29;560;1;386.2;20.83;retail
5513;2025-03-17;791;3;137.82;18.98;e-commerce
5514;2022-06-07;696;1;143.76;32.17;retail
5515;2022-04-04;450;3;111.1;33.4;mobile
5516;2024-09-24;934;2;334.7;22.35;retail
5517;2022-10-06;281;1;436.81;12.77;mobile
5518;2024-12-07;985;1;417.07;2.43;retail
5519;2022-11-29;91;3;178.34;48.31;retail
5520;2022-07-28;308;3;495.16;47.04;retail
5521;2022-12-17;429;1;317.83;44.18;e-commerce
5522;2022-03-08;182;1;446.29;7.11;e-commerce
5523;2023-06-23;639;2;476.19;48.81;e-commerce
5524;2025-02-05;641;2;493.86;8.68;mobile
